,date_eod,ticker,open,close,high,close.1,volume
906,2005-03-17,SAMPLE,17.9725,19.05,19.0775,19.05,4350000
907,2005-03-18,SAMPLE,19.085,19.015,19.2375,19.015,3242800
908,2005-03-21,SAMPLE,19.265,19.705,19.745,19.705,3291600
909,2005-03-22,SAMPLE,20.125,20.21,20.785,20.21,8750800
910,2005-03-23,SAMPLE,20.15,19.5675,20.39,19.5675,4137600
911,2005-03-24,SAMPLE,19.57,19.3125,19.9875,19.3125,2056000
912,2005-03-28,SAMPLE,19.275,18.64,19.5,18.64,3412000
913,2005-03-29,SAMPLE,18.615,18.0025,19.0,18.0025,5822800
914,2005-03-30,SAMPLE,18.0025,17.7025,18.125,17.7025,7670800
915,2005-03-31,SAMPLE,17.85,18.2175,18.475,18.2175,3116800
916,2005-04-01,SAMPLE,18.325,18.3,18.875,18.3,2674400
917,2005-04-04,SAMPLE,18.3,18.54,18.7,18.54,2336000
918,2005-04-05,SAMPLE,18.63,18.24,18.7475,18.24,1649200
919,2005-04-06,SAMPLE,18.15,17.9775,18.53,17.9775,2304800
920,2005-04-07,SAMPLE,18.125,18.0225,18.475,18.0225,2482800
921,2005-04-08,SAMPLE,17.75,17.33,17.875,17.33,2731200
922,2005-04-11,SAMPLE,17.08,17.01,17.375,17.01,3201600
923,2005-04-12,SAMPLE,17.01,17.3225,17.4975,17.3225,3890800
924,2005-04-13,SAMPLE,17.3625,16.32,17.375,16.32,3826000
925,2005-04-14,SAMPLE,16.3025,15.2125,16.3125,15.2125,6620400
926,2005-04-15,SAMPLE,15.2125,14.31,15.75,14.31,10138800
927,2005-04-18,SAMPLE,14.335,15.36,15.3725,15.36,5855200
928,2005-04-19,SAMPLE,15.3625,16.22,16.22,16.22,4478400
929,2005-04-20,SAMPLE,16.22,15.62,16.4,15.62,4522400
930,2005-04-21,SAMPLE,16.0,15.975,16.185,15.975,4123600
931,2005-04-22,SAMPLE,16.0225,15.9875,16.1825,15.9875,2256800
932,2005-04-25,SAMPLE,15.9875,16.2525,16.5325,16.2525,2649600
933,2005-04-26,SAMPLE,16.59,16.0625,16.6025,16.0625,3577200
934,2005-04-27,SAMPLE,15.625,15.175,15.775,15.175,5092800
935,2005-04-28,SAMPLE,14.5,14.35,14.9475,14.35,13353600
936,2005-04-29,SAMPLE,14.75,14.5025,14.945,14.5025,5448400
937,2005-05-02,SAMPLE,14.5025,14.625,14.625,14.625,3086000
938,2005-05-03,SAMPLE,14.5625,14.5,14.8625,14.5,3362400
939,2005-05-04,SAMPLE,14.715,15.1325,15.2025,15.1325,2625200
940,2005-05-05,SAMPLE,15.15,15.2,15.4825,15.2,3792000
941,2005-05-06,SAMPLE,15.5,15.6325,15.725,15.6325,3860000
942,2005-05-09,SAMPLE,15.695,15.7625,15.85,15.7625,2396000
943,2005-05-10,SAMPLE,15.5125,14.8025,15.6525,14.8025,4052000
944,2005-05-11,SAMPLE,14.7,14.5625,14.9425,14.5625,5317600
945,2005-05-12,SAMPLE,14.5025,13.4175,14.525,13.4175,5354800
946,2005-05-13,SAMPLE,13.5875,13.1525,13.75,13.1525,5011600
947,2005-05-16,SAMPLE,13.1525,13.255,13.415,13.255,3501200
948,2005-05-17,SAMPLE,13.2575,13.5625,13.8125,13.5625,3368000
949,2005-05-18,SAMPLE,13.75,14.295,14.68,14.295,5590000
950,2005-05-19,SAMPLE,14.2725,13.775,14.2775,13.775,3565600
951,2005-05-20,SAMPLE,13.7625,13.75,13.875,13.75,2582000
952,2005-05-23,SAMPLE,13.6875,14.01,14.12,14.01,2289600
953,2005-05-24,SAMPLE,13.8875,14.0325,14.1125,14.0325,1816000
954,2005-05-25,SAMPLE,13.85,14.0175,14.1375,14.0175,3872000
955,2005-05-26,SAMPLE,14.15,14.575,14.625,14.575,2532000
956,2005-05-27,SAMPLE,14.875,14.6025,14.975,14.6025,2954800
957,2005-05-31,SAMPLE,14.375,14.6575,14.7,14.6575,1794000
958,2005-06-01,SAMPLE,14.565,14.7575,15.0,14.7575,2289200
959,2005-06-02,SAMPLE,14.725,14.71,15.1275,14.71,2476800
960,2005-06-03,SAMPLE,14.65,14.6,14.9325,14.6,1935200
961,2005-06-06,SAMPLE,14.6625,14.35,14.7125,14.35,3713200
962,2005-06-07,SAMPLE,14.2875,14.375,14.4675,14.375,2960400
963,2005-06-08,SAMPLE,14.3875,14.5675,14.6625,14.5675,2896800
964,2005-06-09,SAMPLE,14.3425,14.2075,14.4375,14.2075,3321200
965,2005-06-10,SAMPLE,14.205,14.3,14.435,14.3,3490400
966,2005-06-13,SAMPLE,14.25,14.5325,14.5325,14.5325,2000800
967,2005-06-14,SAMPLE,14.5325,14.525,14.5875,14.525,1774400
968,2005-06-15,SAMPLE,14.5775,14.825,14.93,14.825,3571600
969,2005-06-16,SAMPLE,14.9375,15.805,15.8625,15.805,6547200
970,2005-06-17,SAMPLE,15.8125,15.9875,16.125,15.9875,6270000
971,2005-06-20,SAMPLE,15.75,15.5,15.82,15.5,4262400
972,2005-06-21,SAMPLE,15.25,15.01,15.3,15.01,3337600
973,2005-06-22,SAMPLE,15.125,14.6825,15.1875,14.6825,2236400
974,2005-06-23,SAMPLE,14.625,14.265,14.625,14.265,3784000
975,2005-06-24,SAMPLE,14.265,14.1425,14.4625,14.1425,3452800
976,2005-06-27,SAMPLE,14.1175,14.19,14.275,14.19,2308000
977,2005-06-28,SAMPLE,14.34,14.8125,14.8475,14.8125,3130000
978,2005-06-29,SAMPLE,14.7175,14.6875,14.935,14.6875,2037200
979,2005-06-30,SAMPLE,14.665,14.44,14.8675,14.44,2304000
980,2005-07-01,SAMPLE,14.475,14.415,14.5575,14.415,1806800
981,2005-07-05,SAMPLE,14.5,14.5,14.6,14.5,1665600
982,2005-07-06,SAMPLE,14.55,14.915,15.2175,14.915,4868000
983,2005-07-07,SAMPLE,14.915,14.8975,14.92,14.8975,2091600
984,2005-07-08,SAMPLE,14.9875,15.3375,15.5,15.3375,3073600
985,2005-07-11,SAMPLE,15.3975,15.8875,15.9225,15.8875,3274400
986,2005-07-12,SAMPLE,15.76,16.1375,16.2175,16.1375,2592800
987,2005-07-13,SAMPLE,16.175,16.075,16.27,16.075,2522000
988,2005-07-14,SAMPLE,16.205,15.765,16.3125,15.765,1713600
989,2005-07-15,SAMPLE,15.7225,15.72,15.75,15.72,1148800
990,2005-07-18,SAMPLE,15.72,15.8325,16.0,15.8325,1385600
991,2005-07-19,SAMPLE,15.895,16.73,16.9,16.73,2919200
992,2005-07-20,SAMPLE,16.675,16.995,17.1425,16.995,2280400
993,2005-07-21,SAMPLE,17.225,16.835,17.25,16.835,2219600
994,2005-07-22,SAMPLE,16.965,17.0,17.1,17.0,2378000
995,2005-07-25,SAMPLE,17.0375,16.7975,17.105,16.7975,1771600
996,2005-07-26,SAMPLE,16.75,16.82,17.0325,16.82,1820800
997,2005-07-27,SAMPLE,16.8175,16.2525,16.8875,16.2525,3080800
998,2005-07-28,SAMPLE,16.875,18.135,18.23,18.135,7088000
999,2005-07-29,SAMPLE,18.135,18.1775,18.4325,18.1775,2914000
1000,2005-08-01,SAMPLE,18.3325,18.6025,18.875,18.6025,2579600
1001,2005-08-02,SAMPLE,18.7425,19.4,19.47,19.4,3221200
1002,2005-08-03,SAMPLE,19.3425,19.0075,19.6875,19.0075,2845200
1003,2005-08-04,SAMPLE,18.9975,18.825,18.9975,18.825,1560400
1004,2005-08-05,SAMPLE,18.8,18.645,19.0,18.645,1210000
1005,2005-08-08,SAMPLE,18.75,18.5125,19.19,18.5125,1829200
1006,2005-08-09,SAMPLE,18.675,18.73,18.875,18.73,1300000
1007,2005-08-10,SAMPLE,18.815,19.1,19.34,19.1,1584000
1008,2005-08-11,SAMPLE,19.2,19.32,19.9475,19.32,2549200
1009,2005-08-12,SAMPLE,19.25,19.3925,19.4975,19.3925,983200
1010,2005-08-15,SAMPLE,19.3925,19.44,19.5625,19.44,1159600
1011,2005-08-16,SAMPLE,19.39,18.2975,19.3925,18.2975,3234400
1012,2005-08-17,SAMPLE,18.2975,18.52,18.81,18.52,1944400
1013,2005-08-18,SAMPLE,18.5,18.085,18.5,18.085,1738000
1014,2005-08-19,SAMPLE,18.21,18.3125,18.4275,18.3125,866000
1015,2005-08-22,SAMPLE,18.4675,18.775,18.9,18.775,1752800
1016,2005-08-23,SAMPLE,18.79,18.0,18.915,18.0,3148800
1017,2005-08-24,SAMPLE,17.7625,17.1625,17.8,17.1625,4341600
1018,2005-08-25,SAMPLE,17.3125,17.7,17.875,17.7,1882000
1019,2005-08-26,SAMPLE,17.575,17.4,17.7975,17.4,1042800
1020,2005-08-29,SAMPLE,17.3975,17.665,17.7725,17.665,1305600
1021,2005-08-30,SAMPLE,17.615,17.405,17.6875,17.405,1166400
1022,2005-08-31,SAMPLE,17.405,17.77,17.81,17.77,1534000
1023,2005-09-01,SAMPLE,17.875,18.315,18.4625,18.315,1546400
1024,2005-09-02,SAMPLE,18.365,18.475,18.57,18.475,1459600
1025,2005-09-06,SAMPLE,18.525,18.2975,18.745,18.2975,1264800
1026,2005-09-07,SAMPLE,18.75,18.7025,18.995,18.7025,1201200
1027,2005-09-08,SAMPLE,18.64,18.72,18.79,18.72,551200
1028,2005-09-09,SAMPLE,18.825,19.08,19.13,19.08,758400
1029,2005-09-12,SAMPLE,18.95,18.985,19.36,18.985,1247600
1030,2005-09-13,SAMPLE,18.985,18.7475,19.1,18.7475,770400
1031,2005-09-14,SAMPLE,18.7525,18.87,19.1625,18.87,922400
1032,2005-09-15,SAMPLE,19.1175,19.725,20.0,19.725,3271200
1033,2005-09-16,SAMPLE,19.975,20.7475,20.8125,20.7475,4930000
1034,2005-09-19,SAMPLE,20.9,21.0975,21.4775,21.0975,2372000
1035,2005-09-20,SAMPLE,21.0725,20.0925,21.0725,20.0925,3620400
1036,2005-09-21,SAMPLE,20.62,21.0025,21.1975,21.0025,2708000
1037,2005-09-22,SAMPLE,21.0,20.825,21.01,20.825,2279200
1038,2005-09-23,SAMPLE,20.7625,21.22,21.3675,21.22,1364000
1039,2005-09-26,SAMPLE,21.265,21.395,21.645,21.395,1868000
1040,2005-09-27,SAMPLE,21.27,21.215,21.495,21.215,1214000
1041,2005-09-28,SAMPLE,21.2875,21.5725,22.02,21.5725,1721200
1042,2005-09-29,SAMPLE,21.6775,21.39,21.875,21.39,1379200
1043,2005-09-30,SAMPLE,21.39,21.7775,22.1675,21.7775,1502800
1044,2005-10-03,SAMPLE,21.7,21.5525,21.9425,21.5525,1270800
1045,2005-10-04,SAMPLE,21.7,20.61,21.725,20.61,1921200
1046,2005-10-05,SAMPLE,20.4,19.2375,20.4025,19.2375,4677600
1047,2005-10-06,SAMPLE,19.4375,18.82,19.65,18.82,2826000
1048,2005-10-07,SAMPLE,18.8825,19.6125,19.6225,19.6125,2531200
1049,2005-10-10,SAMPLE,19.6,19.135,19.8075,19.135,1396000
1050,2005-10-11,SAMPLE,19.335,19.31,19.635,19.31,1988800
1051,2005-10-12,SAMPLE,19.3375,18.4975,19.3375,18.4975,2470000
1052,2005-10-13,SAMPLE,18.375,18.2875,18.3775,18.2875,3039200
1053,2005-10-14,SAMPLE,18.4375,19.3275,19.5,19.3275,3206800
1054,2005-10-17,SAMPLE,19.38,19.6425,19.87,19.6425,1711600
1055,2005-10-18,SAMPLE,19.645,19.075,19.745,19.075,1668400
1056,2005-10-19,SAMPLE,18.7675,19.9025,19.95,19.9025,2303600
1057,2005-10-20,SAMPLE,20.1525,19.1375,20.385,19.1375,2956000
1058,2005-10-21,SAMPLE,19.14,19.2725,19.31,19.2725,3462400
1059,2005-10-24,SAMPLE,19.415,19.9875,20.1025,19.9875,2298000
1060,2005-10-25,SAMPLE,20.1125,20.355,20.8125,20.355,2720400
1061,2005-10-26,SAMPLE,20.355,20.3425,20.745,20.3425,2330000
1062,2005-10-27,SAMPLE,20.5375,19.435,20.5375,19.435,2893200
1063,2005-10-28,SAMPLE,19.495,19.8875,19.925,19.8875,1807600
1064,2005-10-31,SAMPLE,20.0,20.385,20.625,20.385,1589200
1065,2005-11-01,SAMPLE,20.3225,20.23,20.4575,20.23,1666000
1066,2005-11-02,SAMPLE,20.2325,20.45,20.5,20.45,2596000
1067,2005-11-03,SAMPLE,20.5375,20.9925,21.135,20.9925,4022800
1068,2005-11-04,SAMPLE,21.2775,21.0925,21.2775,21.0925,3983600
1069,2005-11-07,SAMPLE,21.2325,21.68,21.725,21.68,3248400
1070,2005-11-08,SAMPLE,21.5,21.6825,21.875,21.6825,1307600
1071,2005-11-09,SAMPLE,21.6575,21.9925,22.335,21.9925,3056000
1072,2005-11-10,SAMPLE,22.015,22.395,22.6625,22.395,4541200
1073,2005-11-11,SAMPLE,22.395,23.015,23.1225,23.015,2550000
1074,2005-11-14,SAMPLE,22.9625,22.5275,22.985,22.5275,2873600
1075,2005-11-15,SAMPLE,22.4375,22.0475,22.6475,22.0475,2598000
1076,2005-11-16,SAMPLE,22.2975,22.7025,22.745,22.7025,1713600
1077,2005-11-17,SAMPLE,22.9975,22.68,23.045,22.68,2392400
1078,2005-11-18,SAMPLE,22.9725,22.55,22.9725,22.55,2757600
1079,2005-11-21,SAMPLE,22.7375,23.2625,23.325,23.2625,2950800
1080,2005-11-22,SAMPLE,22.7,22.8075,23.02,22.8075,3174400
1081,2005-11-23,SAMPLE,22.8075,23.0875,23.5,23.0875,2960800
1082,2005-11-25,SAMPLE,23.09,23.16,23.2475,23.16,597200
1083,2005-11-28,SAMPLE,23.235,22.9575,23.68,22.9575,3235200
1084,2005-11-29,SAMPLE,23.2875,23.7675,23.8975,23.7675,2871600
1085,2005-11-30,SAMPLE,23.83,23.8225,24.05,23.8225,2999200
1086,2005-12-01,SAMPLE,24.125,24.3125,24.5225,24.3125,2094800
1087,2005-12-02,SAMPLE,24.2525,24.2225,24.34,24.2225,1308000
1088,2005-12-05,SAMPLE,24.625,24.38,24.625,24.38,1430800
1089,2005-12-06,SAMPLE,24.4125,24.36,24.8125,24.36,1686400
1090,2005-12-07,SAMPLE,24.3375,23.585,24.4825,23.585,2418400
1091,2005-12-08,SAMPLE,23.335,23.5,23.985,23.5,1938400
1092,2005-12-09,SAMPLE,23.67,23.4225,23.6825,23.4225,1314800
1093,2005-12-12,SAMPLE,23.75,23.11,23.8375,23.11,1359600
1094,2005-12-13,SAMPLE,23.1125,23.24,23.58,23.24,1182000
1095,2005-12-14,SAMPLE,23.2425,22.6625,23.2475,22.6625,1512400
1096,2005-12-15,SAMPLE,22.775,22.46,22.85,22.46,1552800
1097,2005-12-16,SAMPLE,22.5225,22.3775,23.065,22.3775,2042000
1098,2005-12-19,SAMPLE,22.5,21.9,23.1425,21.9,1914400
1099,2005-12-20,SAMPLE,22.0175,21.8675,22.1,21.8675,1968400
1100,2005-12-21,SAMPLE,22.14,23.2875,23.31,23.2875,2854000
1101,2005-12-22,SAMPLE,23.245,23.05,23.415,23.05,1553600
1102,2005-12-23,SAMPLE,23.27,23.0,23.3625,23.0,1675600
1103,2005-12-27,SAMPLE,23.0,22.425,23.0,22.425,931600
1104,2005-12-28,SAMPLE,22.5625,22.5075,22.675,22.5075,848000
1105,2005-12-29,SAMPLE,22.51,22.345,22.5125,22.345,714800
1106,2005-12-30,SAMPLE,22.34,22.1425,22.34,22.1425,910800
1107,2006-01-03,SAMPLE,22.1425,23.145,23.3725,23.145,1684400
1108,2006-01-04,SAMPLE,22.995,23.3075,23.6025,23.3075,1714400
1109,2006-01-05,SAMPLE,23.1325,22.9825,23.2325,22.9825,1086400
1110,2006-01-06,SAMPLE,23.2825,23.57,23.745,23.57,988800
1111,2006-01-09,SAMPLE,23.525,24.1275,24.3,24.1275,1128800
1112,2006-01-10,SAMPLE,23.5875,24.0875,24.4625,24.0875,1678800
1113,2006-01-11,SAMPLE,24.15,23.805,24.6,23.805,1480000
1114,2006-01-12,SAMPLE,23.805,23.25,23.8075,23.25,1453600
1115,2006-01-13,SAMPLE,23.3575,23.975,24.3875,23.975,1846800
1116,2006-01-17,SAMPLE,24.0525,23.7575,24.55,23.7575,1403600
1117,2006-01-18,SAMPLE,23.755,23.2275,23.7575,23.2275,1319200
1118,2006-01-19,SAMPLE,23.5,23.7875,23.815,23.7875,1240800
1119,2006-01-20,SAMPLE,23.9475,22.9075,24.0425,22.9075,1488800
1120,2006-01-23,SAMPLE,23.0875,23.56,23.695,23.56,1636800
1121,2006-01-24,SAMPLE,23.8625,25.3,25.4,25.3,4506400
1122,2006-01-25,SAMPLE,25.5,26.0125,26.325,26.0125,3860000
1123,2006-01-26,SAMPLE,26.0125,26.375,26.5475,26.375,2328400
1124,2006-01-27,SAMPLE,26.7875,26.4775,27.1575,26.4775,2292800
1125,2006-01-30,SAMPLE,26.475,26.3725,26.65,26.3725,1521600
1126,2006-01-31,SAMPLE,26.0,26.9625,27.375,26.9625,1760400
1127,2006-02-01,SAMPLE,27.035,27.0625,27.59,27.0625,1854800
1128,2006-02-02,SAMPLE,27.0625,25.8275,27.325,25.8275,2866400
1129,2006-02-03,SAMPLE,25.9025,25.945,26.5475,25.945,1552000
1130,2006-02-06,SAMPLE,26.075,27.0475,27.125,27.0475,1206000
1131,2006-02-07,SAMPLE,26.5,25.095,26.625,25.095,2842000
1132,2006-02-08,SAMPLE,25.095,25.1125,25.4375,25.1125,1749200
1133,2006-02-09,SAMPLE,25.115,24.55,25.725,24.55,2037200
1134,2006-02-10,SAMPLE,24.5475,24.2475,24.9,24.2475,3165200
1135,2006-02-13,SAMPLE,24.025,23.45,24.025,23.45,1853600
1136,2006-02-14,SAMPLE,23.425,23.045,23.5375,23.045,5063600
1137,2006-02-15,SAMPLE,23.25,23.43,23.515,23.43,2272400
1138,2006-02-16,SAMPLE,23.0925,21.745,23.1025,21.745,9134400
1139,2006-02-17,SAMPLE,21.92,22.4925,22.685,22.4925,2770800
1140,2006-02-21,SAMPLE,22.5875,23.0175,23.1625,23.0175,2706800
1141,2006-02-22,SAMPLE,23.0,22.9625,23.11,22.9625,1886800
1142,2006-02-23,SAMPLE,23.065,22.2725,23.1,22.2725,3526000
1143,2006-02-24,SAMPLE,22.275,22.7025,22.935,22.7025,1851200
1144,2006-02-27,SAMPLE,22.7025,21.8625,22.91,21.8625,2009600
1145,2006-02-28,SAMPLE,21.8375,21.5125,21.965,21.5125,3063600
1146,2006-03-01,SAMPLE,21.5375,22.2475,22.4625,22.2475,1901200
1147,2006-03-02,SAMPLE,22.05,22.475,22.55,22.475,1403600
1148,2006-03-03,SAMPLE,22.6025,21.975,22.625,21.975,2490800
1149,2006-03-06,SAMPLE,22.0375,21.605,22.4,21.605,3422400
1150,2006-03-07,SAMPLE,21.59,20.6875,21.6125,20.6875,3693200
1151,2006-03-08,SAMPLE,20.55,21.03,21.225,21.03,3265200
1152,2006-03-09,SAMPLE,21.13,20.4875,21.375,20.4875,1921600
1153,2006-03-10,SAMPLE,20.5625,21.3475,21.435,21.3475,2169200
1154,2006-03-13,SAMPLE,21.325,20.95,21.3275,20.95,2150400
1155,2006-03-14,SAMPLE,21.0,21.5,21.55,21.5,1584000
1156,2006-03-15,SAMPLE,21.55,22.1125,22.185,22.1125,2102800
1157,2006-03-16,SAMPLE,22.13,22.2375,22.32,22.2375,2947600
1158,2006-03-17,SAMPLE,22.3875,22.8175,23.1575,22.8175,3140400
1159,2006-03-20,SAMPLE,22.8775,22.5725,23.12,22.5725,1916400
1160,2006-03-21,SAMPLE,22.5725,22.2525,22.8,22.2525,2152400
1161,2006-03-22,SAMPLE,22.2525,22.415,22.6175,22.415,1259200
1162,2006-03-23,SAMPLE,22.375,22.5725,22.875,22.5725,1291600
1163,2006-03-24,SAMPLE,22.4475,23.535,23.6,23.535,2448000
1164,2006-03-27,SAMPLE,23.735,23.25,23.755,23.25,1962000
1165,2006-03-28,SAMPLE,23.275,22.4875,23.3025,22.4875,2367200
1166,2006-03-29,SAMPLE,22.55,22.44,22.8,22.44,4529600
1167,2006-03-30,SAMPLE,22.6375,22.2975,22.9875,22.2975,5850000
1168,2006-03-31,SAMPLE,22.235,21.78,22.255,21.78,4061200
1169,2006-04-03,SAMPLE,22.0,21.55,22.1875,21.55,4964400
1170,2006-04-04,SAMPLE,21.6,22.11,22.24,22.11,2371600
1171,2006-04-05,SAMPLE,22.25,22.7625,22.92,22.7625,5411600
1172,2006-04-06,SAMPLE,22.875,23.1825,23.735,23.1825,2803200
1173,2006-04-07,SAMPLE,23.3075,22.6425,23.375,22.6425,1350000
1174,2006-04-10,SAMPLE,22.64,22.5875,22.745,22.5875,2613200
1175,2006-04-11,SAMPLE,22.75,22.03,22.975,22.03,1883200
1176,2006-04-12,SAMPLE,22.03,22.0025,22.09,22.0025,1827600
1177,2006-04-13,SAMPLE,22.0025,21.9275,22.005,21.9275,1019200
1178,2006-04-17,SAMPLE,22.125,22.07,22.5,22.07,1678800
1179,2006-04-18,SAMPLE,22.1325,23.175,23.2125,23.175,4043200
1180,2006-04-19,SAMPLE,23.1875,23.5275,23.605,23.5275,3505600
1181,2006-04-20,SAMPLE,23.2275,22.4875,23.4325,22.4875,3609200
1182,2006-04-21,SAMPLE,22.825,22.61,23.005,22.61,3484800
1183,2006-04-24,SAMPLE,22.61,22.19,22.61,22.19,2073200
1184,2006-04-25,SAMPLE,22.405,21.685,22.5,21.685,2047200
1185,2006-04-26,SAMPLE,21.76,21.325,22.09,21.325,3116800
1186,2006-04-27,SAMPLE,21.0,20.36,21.405,20.36,6001200
1187,2006-04-28,SAMPLE,20.495,21.3975,21.5725,21.3975,4253600
1188,2006-05-01,SAMPLE,21.6875,22.0425,22.225,22.0425,2874000
1189,2006-05-02,SAMPLE,22.175,22.215,22.3625,22.215,1689200
1190,2006-05-03,SAMPLE,22.3125,22.17,22.37,22.17,1789200
1191,2006-05-04,SAMPLE,22.2875,22.8875,22.9575,22.8875,3071200
1192,2006-05-05,SAMPLE,22.7,23.3775,23.47,23.3775,2968400
1193,2006-05-08,SAMPLE,23.38,24.0825,24.22,24.0825,3152400
1194,2006-05-09,SAMPLE,24.1425,24.845,25.0725,24.845,4388000
1195,2006-05-10,SAMPLE,24.8475,24.8075,25.09,24.8075,2362000
1196,2006-05-11,SAMPLE,25.1875,24.0725,25.2125,24.0725,3295200
1197,2006-05-12,SAMPLE,23.88,23.4375,23.89,23.4375,2248400
1198,2006-05-15,SAMPLE,23.0,22.66,23.1875,22.66,4019200
1199,2006-05-16,SAMPLE,21.75,20.5,21.7525,20.5,11703600
1200,2006-05-17,SAMPLE,20.44,19.91,21.1225,19.91,7498000
1201,2006-05-18,SAMPLE,19.9725,19.2,20.25,19.2,4383200
1202,2006-05-19,SAMPLE,19.2,18.9625,19.3325,18.9625,6042800
1203,2006-05-22,SAMPLE,18.9625,18.2775,18.9625,18.2775,7576800
1204,2006-05-23,SAMPLE,18.75,18.2775,19.25,18.2775,7698800
1205,2006-05-24,SAMPLE,17.93,18.0725,18.7075,18.0725,4956000
1206,2006-05-25,SAMPLE,18.3,18.75,18.845,18.75,3286800
1207,2006-05-26,SAMPLE,18.755,18.98,19.0925,18.98,2707600
1208,2006-05-30,SAMPLE,18.8875,18.2625,18.935,18.2625,5284400
1209,2006-05-31,SAMPLE,18.3375,18.405,18.6225,18.405,4519200
1210,2006-06-01,SAMPLE,18.08,18.5275,18.6175,18.5275,2990800
1211,2006-06-02,SAMPLE,18.8,18.69,19.0275,18.69,2930000
1212,2006-06-05,SAMPLE,18.55,17.425,18.675,17.425,5245200
1213,2006-06-06,SAMPLE,17.4375,17.6,17.7775,17.6,4339200
1214,2006-06-07,SAMPLE,17.6,16.8375,17.81,16.8375,4301200
1215,2006-06-08,SAMPLE,16.8375,17.03,17.12,17.03,5009600
1216,2006-06-09,SAMPLE,17.095,16.8025,17.225,16.8025,4074400
1217,2006-06-12,SAMPLE,16.805,16.07,17.0975,16.07,4232000
1218,2006-06-13,SAMPLE,16.0675,15.8575,16.4125,15.8575,4854000
1219,2006-06-14,SAMPLE,16.055,16.15,16.61,16.15,5441200
1220,2006-06-15,SAMPLE,16.4375,16.8,16.8775,16.8,7542800
1221,2006-06-16,SAMPLE,16.8,16.66,16.88,16.66,4520800
1222,2006-06-19,SAMPLE,16.71,16.2125,16.825,16.2125,2641200
1223,2006-06-20,SAMPLE,16.275,16.235,16.6225,16.235,2878400
1224,2006-06-21,SAMPLE,16.235,17.325,17.395,17.325,3522000
1225,2006-06-22,SAMPLE,17.125,17.25,17.42,17.25,2989600
1226,2006-06-23,SAMPLE,17.1875,17.645,17.8725,17.645,2256800
1227,2006-06-26,SAMPLE,17.875,17.9125,18.0575,17.9125,1631600
1228,2006-06-27,SAMPLE,18.0625,17.95,18.2225,17.95,4059200
1229,2006-06-28,SAMPLE,18.25,19.18,19.2,19.18,7142400
1230,2006-06-29,SAMPLE,19.2125,20.295,20.4375,20.295,6372400
1231,2006-06-30,SAMPLE,20.2325,19.8225,20.235,19.8225,3926400
1232,2006-07-03,SAMPLE,19.82,19.85,20.05,19.85,1531200
1233,2006-07-05,SAMPLE,19.85,19.57,19.85,19.57,2066200
1234,2006-07-06,SAMPLE,19.565,19.375,19.845,19.375,1325800
1235,2006-07-07,SAMPLE,19.25,19.115,19.82,19.115,1442600
1236,2006-07-10,SAMPLE,19.19,18.9,19.375,18.9,1777800
1237,2006-07-11,SAMPLE,18.825,18.515,18.89,18.515,2089600
1238,2006-07-12,SAMPLE,18.975,19.18,19.86,19.18,3144000
1239,2006-07-13,SAMPLE,19.05,18.495,19.315,18.495,2729000
1240,2006-07-14,SAMPLE,18.53,18.34,18.625,18.34,1577600
1241,2006-07-17,SAMPLE,18.085,17.785,18.315,17.785,1333800
1242,2006-07-18,SAMPLE,18.0,17.925,18.37,17.925,1585400
1243,2006-07-19,SAMPLE,18.025,18.66,18.83,18.66,1887600
1244,2006-07-20,SAMPLE,19.0,18.165,19.125,18.165,2671600
1245,2006-07-21,SAMPLE,18.165,17.18,18.175,17.18,3690000
1246,2006-07-24,SAMPLE,17.49,17.17,17.625,17.17,2779400
1247,2006-07-25,SAMPLE,17.27,17.495,17.63,17.495,2347400
1248,2006-07-26,SAMPLE,17.53,17.425,17.75,17.425,2088600
1249,2006-07-27,SAMPLE,17.8,17.0,18.1,17.0,2465400
1250,2006-07-28,SAMPLE,17.25,17.655,17.735,17.655,1797600
1251,2006-07-31,SAMPLE,17.75,18.075,18.655,18.075,2773600
1252,2006-08-01,SAMPLE,18.01,18.035,18.125,18.035,1767200
1253,2006-08-02,SAMPLE,18.095,17.985,18.25,17.985,2175600
1254,2006-08-03,SAMPLE,17.9,18.34,18.42,18.34,1948000
1255,2006-08-04,SAMPLE,18.51,18.395,18.87,18.395,2459400
1256,2006-08-07,SAMPLE,18.27,18.35,18.56,18.35,1252800
1257,2006-08-08,SAMPLE,18.49,18.005,18.64,18.005,1594600
1258,2006-08-09,SAMPLE,18.22,18.01,18.25,18.01,1818800
1259,2006-08-10,SAMPLE,18.01,18.005,18.145,18.005,1427400
1260,2006-08-11,SAMPLE,17.75,17.395,17.89,17.395,1854200
1261,2006-08-14,SAMPLE,17.46,16.885,17.495,16.885,2247200
1262,2006-08-15,SAMPLE,17.02,17.52,17.57,17.52,2195200
1263,2006-08-16,SAMPLE,17.615,18.145,18.19,18.145,1770200
1264,2006-08-17,SAMPLE,18.135,18.05,18.55,18.05,1730800
1265,2006-08-18,SAMPLE,18.085,18.24,18.3,18.24,1213200
1266,2006-08-21,SAMPLE,18.4,18.28,18.495,18.28,1267600
1267,2006-08-22,SAMPLE,18.26,18.45,18.525,18.45,1660600
1268,2006-08-23,SAMPLE,18.5,18.06,18.545,18.06,1993200
1269,2006-08-24,SAMPLE,18.08,18.125,18.245,18.125,1274200
